id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,acc_now_delinq,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,is_good_customer
85037795,15000, 36 months,  8.59%,474.14,A,A5,houskeeping,4 years,RENT,35000.0,Source Verified,n,medical,Medical expenses,209xx,MD,17.32,0,Oct-2008,0,,,11,0,1733,3.6%,18,f,,0,9987,0,1,0,0,42.0,8254,33.0,0,2,1200,14.0,47500,0,0,0,2,999,34800.0,3.3,0,0,42.0,93,14,14,0,14.0,,14.0,,0,1,3,4,8,1,10,17,3,11,0.0,0,0,0,100.0,0.0,0,0,72704,9987,36000,25204,yes
85281901,16000, 60 months, 13.49%,368.08,C,C2,Sales Manager,6 years,MORTGAGE,58000.0,Not Verified,n,home_improvement,Home improvement,371xx,TN,14.67,1,Jan-2002,0,21.0,,14,0,10909,36.9%,21,w,,0,145313,1,2,1,1,4.0,13385,66.0,1,3,4267,49.0,29600,0,0,1,5,10380,3002.0,68.4,0,0,174.0,143,10,4,1,13.0,,12.0,21.0,0,3,7,3,4,5,11,15,7,14,0.0,0,0,3,95.2,33.3,0,0,172356,24294,9500,20308,no
85640688,24425, 60 months, 22.39%,680.02,E,E1,Senior Recruiter,2 years,MORTGAGE,60000.0,Verified,n,debt_consolidation,Debt consolidation,224xx,VA,20.24,0,Dec-2000,0,,,6,0,15088,97.3%,22,w,,0,340368,1,2,1,1,6.0,32394,70.0,0,0,8591,77.0,15500,1,2,3,1,68074,412.0,97.3,0,0,125.0,187,45,6,1,45.0,,1.0,,0,2,2,2,6,13,3,8,2,6,0.0,0,0,1,100.0,100.0,0,0,378365,47482,15500,46200,yes
85341704,5000, 36 months, 13.49%,169.66,C,C2,Maintenance Technician,9 years,MORTGAGE,100000.0,Source Verified,n,major_purchase,Major purchase,844xx,UT,2.65,0,Nov-1999,3,33.0,76.0,8,1,1682,11.1%,32,w,33.0,0,90943,3,0,1,1,9.0,0,,5,6,1204,11.0,15200,0,2,5,7,12992,5196.0,18.8,0,0,119.0,200,4,4,2,6.0,76.0,4.0,76.0,3,1,4,3,10,10,7,20,4,8,0.0,0,0,6,93.3,33.3,1,0,130855,1682,6400,0,yes
85593275,21000, 60 months, 18.99%,544.64,D,D3,Home Mortgage Consultant,< 1 year,RENT,75000.0,Source Verified,n,major_purchase,Major purchase,342xx,FL,7.84,0,Mar-2012,2,,60.0,7,1,6698,64.4%,9,w,,0,13339,2,1,0,1,16.0,6641,58.0,2,5,3527,61.0,10400,0,0,3,6,1906,2591.0,69.5,0,0,16.0,52,3,3,0,6.0,,3.0,,0,3,4,3,4,1,6,8,4,7,0.0,0,0,2,100.0,66.7,1,0,21786,13339,8500,11386,yes
85511109,18900, 36 months, 15.59%,660.65,C,C5,Pressman,< 1 year,RENT,42000.0,Not Verified,n,debt_consolidation,Debt consolidation,272xx,NC,25.77,0,May-1995,0,,55.0,14,3,19886,56%,28,f,33.0,0,28326,1,1,1,1,8.0,8440,84.0,4,7,4818,56.0,35210,0,2,2,8,2023,2909.0,57.0,0,0,144.0,254,4,4,3,4.0,,8.0,,0,12,13,14,18,3,13,22,11,14,,0,0,5,61.0,66.7,1,2,45210,28326,34910,10000,no
85510117,19200, 60 months, 14.49%,451.65,C,C4,Collections,2 years,MORTGAGE,100000.0,Source Verified,n,debt_consolidation,Debt consolidation,571xx,SD,11.76,0,Feb-2004,1,,,12,0,14882,74%,24,w,,0,144746,2,1,1,1,5.0,25723,95.0,2,5,3975,74.0,20100,0,0,3,6,14474,2683.0,74.0,0,0,149.0,103,3,3,1,3.0,,1.0,,0,6,8,8,8,7,8,16,7,10,,0,0,3,100.0,83.3,0,0,162803,44023,16100,26939,no
83985429,16100, 60 months, 24.99%,472.47,E,E4,Annuity Specialist,5 years,MORTGAGE,35000.0,Verified,n,moving,Moving and relocation,741xx,OK,25.89,0,Jul-1987,1,,,10,0,7502,19%,23,w,,0,128209,3,1,0,0,28.0,58249,,3,3,5000,19.0,39400,1,1,3,4,16026,30398.0,19.8,0,0,213.0,348,2,2,3,2.0,,1.0,,0,3,3,7,12,6,8,14,3,10,0.0,0,0,4,100.0,20.0,0,0,164290,65751,37900,62060,no
85542902,16000, 36 months, 16.99%,570.37,D,D1,Financial Analyst,10+ years,OWN,63000.0,Source Verified,n,other,Other,945xx,CA,33.03,0,Aug-1995,0,,75.0,9,1,17221,77.6%,27,w,,0,57020,2,3,2,3,5.0,39799,84.0,1,2,7511,82.0,22200,0,0,2,5,6336,2896.0,83.8,0,0,149.0,251,3,3,2,3.0,,5.0,,0,4,6,4,10,10,6,15,6,9,0.0,0,0,3,100.0,75.0,1,0,69397,57020,17900,47197,yes
85241294,13950, 60 months, 18.99%,361.8,D,D3,Financial Service Representative,2 years,MORTGAGE,41000.0,Not Verified,n,home_improvement,Home improvement,633xx,MO,31.59,0,Aug-2005,1,,,15,0,5738,14.6%,21,w,,0,179231,0,3,0,2,15.0,38527,75.0,0,0,4957,49.0,39288,1,2,1,2,11949,25296.0,18.4,0,0,131.0,109,32,15,1,36.0,,0.0,,0,2,3,6,6,7,11,13,3,15,0.0,0,0,0,100.0,0.0,0,0,231470,44265,31000,51366,no
85802189,17000, 36 months,  8.59%,537.36,A,A5,Office Associate II,10+ years,RENT,42000.0,Verified,n,credit_card,,040xx,ME,15.94,0,Nov-1985,0,,,8,0,7391,36.1%,24,w,,0,14948,1,1,1,1,9.0,7557,75.0,1,4,2666,49.0,20500,1,1,2,5,2135,9534.0,21.9,0,0,63.0,368,6,6,1,6.0,,9.0,,0,1,2,4,12,3,7,20,2,8,0.0,0,0,2,100.0,0.0,0,0,30576,14948,12200,10076,yes
85681326,15800, 60 months, 24.49%,459.04,E,E3,third party collector,8 years,OWN,32000.0,Verified,n,debt_consolidation,Debt consolidation,395xx,MS,32.63,0,Oct-2004,0,,,9,0,9229,87.1%,32,f,,0,32322,0,3,1,2,10.0,23093,53.0,1,1,5027,59.0,10600,0,8,1,3,4040,0.0,100.9,0,0,115.0,141,7,7,0,26.0,,7.0,,0,2,4,2,6,13,6,19,4,9,0.0,0,0,2,100.0,100.0,0,0,54396,32322,7000,43796,no
85543750,6700, 36 months, 15.59%,234.2,C,C5,Registered Nurse,9 years,RENT,62500.0,Source Verified,n,debt_consolidation,Debt consolidation,681xx,NE,25.0,0,Jan-2004,0,,,16,0,2987,12.1%,17,w,,0,46368,3,4,2,2,4.0,43381,77.0,2,5,1678,57.0,24600,0,0,1,7,2898,11322.0,12.9,0,0,70.0,150,2,2,0,10.0,,10.0,,0,1,7,3,3,4,12,13,7,16,0.0,0,0,4,100.0,0.0,0,0,80843,46368,13000,56243,yes
85351818,15000, 36 months, 12.79%,503.9,C,C1,Mail Handler,10+ years,RENT,78000.0,Verified,n,credit_card,Credit card refinancing,786xx,TX,16.71,1,May-1992,0,23.0,,13,0,13921,62.7%,17,w,,0,38616,2,2,1,2,10.0,24695,88.0,3,3,3065,77.0,22200,2,1,2,5,3218,146.0,97.8,0,0,67.0,290,1,1,0,26.0,,10.0,,0,5,10,5,5,6,11,11,10,13,0.0,0,0,4,94.1,100.0,0,0,50355,38616,6600,28155,yes
85670476,11875, 36 months, 21.49%,450.39,D,D5,Office representative,5 years,RENT,33000.0,Verified,n,credit_card,Credit card refinancing,112xx,NY,16.69,0,Oct-2011,2,,,19,0,6970,30.2%,22,f,,0,33837,2,10,0,0,41.0,26867,108.0,2,2,1073,70.0,23100,0,0,3,2,1781,9983.0,13.2,0,0,57.0,51,5,5,0,5.0,,0.0,,0,2,6,4,6,10,9,12,6,19,0.0,0,0,2,100.0,0.0,0,0,48035,33837,11500,24935,yes
84959884,7000, 36 months, 11.49%,230.8,B,B5,Wearhouse Material Handler,2 years,RENT,25000.0,Verified,n,debt_consolidation,,402xx,KY,15.7,0,Oct-2005,0,,95.0,3,1,2667,72.1%,7,w,,0,13052,0,1,0,1,15.0,10385,83.0,0,0,2667,80.0,3700,1,1,3,1,4351,33.0,98.8,0,0,129.0,67,36,15,0,53.0,,7.0,,0,1,1,1,1,4,2,3,1,3,0.0,0,0,0,100.0,100.0,1,0,16263,13052,2700,12563,no
85532360,25000, 36 months,  5.32%,752.87,A,A1,Software architect,8 years,MORTGAGE,165000.0,Not Verified,n,credit_card,Credit card refinancing,221xx,VA,4.91,0,Jul-2000,0,,,10,0,26060,22.6%,18,w,,0,829039,1,1,0,0,34.0,6157,31.0,1,1,5551,24.0,115500,0,0,0,1,82904,87290.0,10.5,0,0,155.0,192,4,4,2,4.0,,,,0,3,4,6,7,5,7,11,4,10,0.0,0,0,1,100.0,0.0,0,0,1099427,32217,97500,19876,yes
85381762,16375, 36 months, 14.49%,563.57,C,C4,CONTRACT SPECIALIST ,8 years,RENT,91339.44,Verified,n,debt_consolidation,Debt consolidation,211xx,MD,28.59,0,Jan-2003,0,,,14,0,27567,71.8%,28,f,,0,99215,0,5,1,4,10.0,71648,92.0,1,3,6301,80.0,38400,1,6,1,7,7087,10750.0,71.3,0,0,131.0,162,10,10,0,10.0,,10.0,,0,5,6,7,11,15,8,13,6,14,0.0,0,0,2,100.0,71.4,0,0,135981,99215,37400,97581,yes
82920339,12000, 60 months, 14.49%,282.28,C,C4,Supervisor ,10+ years,MORTGAGE,108000.0,Verified,n,debt_consolidation,Debt consolidation,186xx,PA,2.31,2,Jan-2004,0,13.0,,9,0,8037,29.4%,21,w,,0,178685,0,0,0,1,17.0,0,,0,1,4552,29.0,27300,2,0,8,2,19854,14861.0,34.0,0,0,146.0,150,14,14,4,14.0,17.0,1.0,17.0,0,4,5,5,6,7,8,10,5,9,0.0,0,0,0,78.9,40.0,0,0,209499,8037,22500,0,yes
85400278,19000, 36 months, 11.49%,626.46,B,B5,Deputy,6 years,MORTGAGE,52000.0,Source Verified,n,major_purchase,Major purchase,765xx,TX,25.85,0,Nov-1991,1,,85.0,7,1,4421,15.7%,15,w,,0,46508,0,2,0,1,14.0,42087,67.0,0,0,3528,38.0,28200,1,0,1,1,7751,23779.0,15.7,0,0,164.0,296,36,14,0,36.0,,3.0,,0,4,4,4,5,9,5,6,4,7,0.0,0,0,0,100.0,0.0,1,0,85098,46508,28200,56898,yes
85551856,11200, 60 months, 19.99%,296.67,D,D4,Nurse Executive,2 years,MORTGAGE,130000.0,Source Verified,n,home_improvement,Home improvement,463xx,IN,11.76,1,Aug-2002,0,1.0,71.0,12,2,23195,38.3%,29,w,71.0,1,72638,0,6,1,3,11.0,49443,73.0,2,2,11924,57.0,60500,0,1,3,5,6053,30139.0,40.3,0,477,167.0,159,11,11,4,11.0,,5.0,,1,3,5,3,8,13,6,12,5,11,0.0,1,0,3,92.0,0.0,0,2,128487,72638,50500,67987,yes
85742315,11775, 60 months, 26.99%,359.49,F,F3,mechanic,2 years,RENT,38400.0,Verified,n,small_business,Business,331xx,FL,10.41,0,Jun-2010,0,,,10,0,4444,57.7%,12,f,,0,24326,1,5,1,3,7.0,19882,91.0,1,1,1822,83.0,7700,3,0,4,4,2433,2095.0,58.9,0,0,73.0,68,4,4,0,4.0,,7.0,,0,3,4,4,4,7,5,5,4,10,0.0,0,0,2,100.0,50.0,0,0,29452,24326,5100,21752,yes
85531600,24000, 60 months, 11.49%,527.71,B,B5,Tech support analyst,< 1 year,OWN,60000.0,Not Verified,n,credit_card,Credit card refinancing,060xx,CT,31.62,0,Apr-2004,0,,,12,0,24859,44.9%,23,f,,0,130415,0,2,1,2,11.0,9016,35.0,0,2,9614,42.0,55400,1,1,2,5,10868,8929.0,62.2,0,0,131.0,147,13,11,1,13.0,,0.0,,0,4,8,4,6,8,9,14,8,12,0.0,0,0,1,100.0,25.0,0,0,181455,33875,23600,26055,yes
85640870,35000, 60 months, 29.96%,1131.51,G,G4,Conductor ,10+ years,OWN,85000.0,Verified,n,debt_consolidation,Debt consolidation,704xx,LA,21.05,1,Aug-2006,2,7.0,,13,0,10427,82.8%,39,f,,0,147665,5,4,3,3,1.0,37704,74.0,2,3,7888,76.0,12600,4,19,4,6,12305,1373.0,88.4,0,0,119.0,91,1,1,6,1.0,,1.0,,0,3,3,4,5,23,8,10,3,13,0.0,0,0,5,94.7,75.0,0,0,168495,48131,11800,50895,no
85186937,11900, 36 months, 15.59%,415.97,C,C5,Resident Physician,3 years,RENT,59837.0,Source Verified,n,other,Other,606xx,IL,9.65,0,Jul-2006,1,,,11,0,2447,5%,13,w,,0,138266,1,5,0,0,36.0,131741,112.0,1,2,2319,53.0,48900,0,0,1,3,13827,46453.0,5.0,0,0,73.0,120,1,1,0,1.0,,1.0,,0,2,2,4,5,6,5,6,2,11,0.0,0,0,2,100.0,0.0,0,0,170800,138266,48900,117822,yes
85651992,12000, 36 months,  5.32%,361.38,A,A1,Police Sergeant,10+ years,MORTGAGE,102000.0,Not Verified,n,other,Other,800xx,CO,15.14,0,Jul-1998,1,,,20,0,9216,8.9%,59,f,,0,405458,2,5,3,4,6.0,97281,93.0,0,2,5225,51.0,128800,3,20,5,8,21340,108133.0,9.0,0,0,132.0,216,13,4,10,13.0,,5.0,,0,2,4,9,13,24,14,25,4,20,0.0,0,0,4,100.0,0.0,0,0,533048,106497,116400,104248,yes
84889951,3625, 36 months, 10.99%,118.67,B,B4,Chief Pilot,10+ years,MORTGAGE,117000.0,Verified,n,debt_consolidation,Debt consolidation,300xx,GA,18.72,2,Sep-1997,1,21.0,75.0,10,1,5307,99%,12,w,15.0,0,159242,1,6,1,1,6.0,29718,66.0,0,0,4167,99.0,5350,0,1,2,1,15924,2375.0,99.0,0,0,226.0,108,31,6,1,97.0,15.0,5.0,15.0,1,2,3,0,3,6,3,5,3,10,,0,1,1,58.0,100.0,0,1,215908,35025,4750,44908,yes
85733039,8500, 36 months, 24.49%,335.68,E,E3,Business Analyst II,10+ years,RENT,60503.0,Verified,n,credit_card,Credit card refinancing,333xx,FL,14.64,0,Jun-2003,3,,,11,0,5623,38.5%,14,w,,0,32072,2,1,2,2,4.0,26449,97.0,4,9,3528,77.0,14600,3,0,7,11,2916,5140.0,50.6,0,0,157.0,122,6,4,0,11.0,,4.0,,0,6,8,7,8,3,10,11,8,11,0.0,0,0,6,100.0,28.6,0,0,41819,32072,10400,27219,yes
85381764,8000, 36 months, 13.49%,271.45,C,C2,Quality Control Technician,10+ years,RENT,48000.0,Not Verified,n,debt_consolidation,Debt consolidation,018xx,MA,12.0,0,Jan-2006,1,,81.0,7,1,12671,45.7%,16,w,,0,15615,1,1,1,1,11.0,2944,59.0,1,3,9441,48.0,27700,0,4,1,4,2231,559.0,94.4,0,0,126.0,117,5,5,0,66.0,,5.0,,0,1,4,1,1,6,6,10,4,7,0.0,0,0,2,100.0,100.0,1,0,32665,15615,10000,4965,yes
84543866,18000, 36 months, 11.49%,593.49,B,B5,Unit Director Registered Nurse,10+ years,OWN,105000.0,Source Verified,n,credit_card,Credit card refinancing,152xx,PA,20.69,0,Dec-1999,2,50.0,,27,0,12081,24.9%,66,w,50.0,0,120611,5,12,1,1,10.0,46062,60.0,10,11,4081,46.0,48500,2,0,4,12,4467,26643.0,28.6,0,0,144.0,199,1,1,3,1.0,50.0,1.0,50.0,6,7,12,8,20,30,13,33,12,27,0.0,0,0,11,90.9,0.0,0,0,244212,58143,37300,77362,yes
85280285,11000, 36 months, 10.99%,360.08,B,B4,Credit Manager,10+ years,RENT,65000.0,Source Verified,n,debt_consolidation,Debt consolidation,723xx,AR,25.06,0,Feb-2004,1,50.0,,18,0,9367,20.1%,39,f,,0,304387,0,2,3,3,10.0,63480,91.0,2,7,3509,45.0,46600,0,0,5,10,19024,27590.0,23.8,0,0,137.0,124,9,9,4,9.0,,2.0,,0,4,5,10,11,11,15,24,5,18,0.0,0,0,5,97.4,20.0,0,0,360796,72847,36200,68725,yes
85118662,13000, 36 months, 10.99%,425.55,B,B4,,n/a,MORTGAGE,65000.0,Not Verified,n,debt_consolidation,Debt consolidation,952xx,CA,10.56,0,Nov-2003,0,56.0,,11,0,5608,22%,28,w,,0,363969,2,1,1,1,12.0,10067,76.0,2,5,3111,41.0,25500,0,0,0,6,36397,11292.0,33.2,0,0,152.0,127,1,1,3,1.0,,18.0,,0,4,4,4,10,6,9,19,4,10,0.0,0,0,3,96.4,50.0,0,0,396678,15675,16900,13200,yes
85701138,9025, 36 months, 21.49%,342.3,D,D5,Administrative specialist,6 years,OWN,33280.0,Verified,n,house,Home buying,333xx,FL,20.74,1,Feb-2012,1,11.0,,5,0,56,3.1%,6,w,,0,25229,1,3,0,2,13.0,25173,87.0,1,2,43,82.0,1800,3,1,2,4,5046,1744.0,3.1,0,0,53.0,23,3,3,0,3.0,,3.0,,0,2,2,2,2,4,2,2,2,5,0.0,0,0,1,83.3,0.0,0,0,30750,25229,1800,28950,yes
85601586,16775, 36 months, 15.59%,586.37,C,C5,Engineering Project Assistant,1 year,MORTGAGE,46610.0,Source Verified,n,debt_consolidation,Debt consolidation,357xx,AL,12.13,2,Aug-1995,1,9.0,,12,0,3661,16.9%,36,w,,0,147660,2,1,0,1,15.0,13417,80.0,4,6,3304,45.0,21600,0,11,2,7,14766,6439.0,36.2,0,0,123.0,251,2,2,5,2.0,9.0,2.0,9.0,0,3,3,4,10,8,9,23,3,12,0.0,0,0,4,83.3,25.0,0,0,204165,17078,10100,16815,no
85652113,3025, 36 months,  7.59%,94.23,A,A3,Registrar,6 years,MORTGAGE,50000.0,Source Verified,n,home_improvement,Home improvement,304xx,GA,7.87,0,May-1997,0,,,8,0,1185,11.4%,30,f,,0,314927,2,1,0,2,21.0,21137,69.0,1,6,1185,54.0,10400,5,3,4,10,52488,15.0,98.7,0,0,163.0,230,10,3,4,18.0,,4.0,,0,1,1,1,8,3,5,22,1,8,0.0,0,0,3,100.0,100.0,0,0,334256,22322,1200,30856,yes
85824192,3650, 36 months, 12.79%,122.62,C,C1,Implementation Advisor,10+ years,MORTGAGE,71000.0,Source Verified,n,debt_consolidation,Debt consolidation,541xx,WI,16.73,0,May-1984,0,36.0,,22,0,14756,37.8%,46,w,36.0,0,339306,0,10,2,5,11.0,106209,103.0,1,1,5661,85.0,39000,0,8,1,6,15423,13413.0,47.8,0,0,102.0,386,10,10,7,30.0,,10.0,,0,4,5,6,12,17,10,20,5,22,0.0,0,0,3,97.7,50.0,0,0,386393,120965,25700,103423,yes
85631239,12600, 36 months, 17.99%,455.46,D,D2,Senior Provider Service representative ,4 years,OWN,35000.0,Verified,n,home_improvement,Home improvement,390xx,MS,11.54,0,Oct-2004,2,41.0,118.0,11,1,5911,71.2%,16,w,41.0,0,88844,2,5,0,2,22.0,7035,78.0,2,4,2026,75.0,8300,0,0,4,6,8077,2389.0,71.2,0,0,141.0,40,2,2,1,2.0,,1.0,,1,5,5,5,5,10,5,5,5,11,0.0,0,0,2,81.2,60.0,0,1,103649,12946,8300,9032,no
85563366,23100, 60 months, 15.59%,556.73,C,C5,Resource manager,7 years,MORTGAGE,100000.0,Not Verified,n,other,Other,427xx,KY,18.36,0,Oct-2002,1,,,10,0,10275,34.9%,24,w,,0,302262,1,2,0,0,35.0,20526,41.0,0,3,3805,38.0,29400,2,4,7,4,30226,6695.0,36.2,0,0,148.0,165,13,3,2,27.0,,0.0,,0,1,3,3,5,9,7,13,3,10,0.0,0,0,1,100.0,33.3,0,0,369022,30801,10500,67622,yes
84859805,2400, 36 months, 10.49%,78.0,B,B3,Principle Lab Worker,10+ years,RENT,44321.0,Source Verified,n,other,Other,180xx,PA,18.98,0,Jul-1993,1,,49.0,9,1,4130,39%,21,f,49.0,0,17744,1,2,1,1,7.0,13614,58.0,2,3,674,39.0,10500,0,3,1,4,1971,1290.0,40.0,0,0,136.0,276,5,5,0,5.0,,5.0,,0,5,7,7,11,7,7,14,7,9,,0,0,3,71.0,0.0,1,0,33977,17744,6450,23477,yes
85651162,22500, 60 months, 19.99%,595.99,D,D4,Senior Sales Executive,7 years,MORTGAGE,66500.0,Verified,n,debt_consolidation,Debt consolidation,984xx,WA,14.02,0,Dec-1986,2,,51.0,9,1,15602,69%,29,w,51.0,0,285378,3,2,2,2,2.0,15024,96.0,2,2,4316,69.0,22600,1,1,5,5,31708,4200.0,72.0,0,0,131.0,355,9,2,3,9.0,,2.0,,0,5,6,10,15,5,6,21,6,9,,0,0,5,79.0,40.0,1,0,293508,30626,21000,15698,no
85753096,21200, 60 months, 14.49%,498.69,C,C4,cement pump operator/driver,2 years,RENT,90000.0,Not Verified,n,debt_consolidation,Debt consolidation,799xx,TX,18.16,0,Feb-2006,0,,,7,0,18360,66%,15,w,,0,43845,1,3,1,4,6.0,25485,66.0,1,1,6899,66.0,27800,0,11,1,5,6264,4501.0,67.4,0,0,125.0,61,11,6,0,11.0,,11.0,,0,2,3,3,4,10,4,5,3,7,0.0,0,0,2,100.0,33.3,0,0,66216,43845,13800,38416,yes
85280172,35000, 36 months,  8.99%,1112.83,B,B1,driver,10+ years,MORTGAGE,70000.0,Source Verified,n,debt_consolidation,Debt consolidation,641xx,MO,11.4,0,May-2003,0,,,10,0,9256,23%,20,w,,0,91927,0,1,0,0,43.0,11793,51.0,0,1,302,33.0,40200,0,3,1,1,9193,24400.0,2.8,0,0,149.0,158,15,15,4,15.0,,6.0,,0,3,5,5,10,2,7,14,5,10,0.0,0,0,0,100.0,0.0,0,0,143431,21049,25100,23231,yes
85753142,7000, 36 months, 22.39%,268.75,E,E1,Tubing,2 years,RENT,25000.0,Verified,n,debt_consolidation,Debt consolidation,282xx,NC,18.39,0,May-2008,1,,,4,0,1197,31.5%,5,f,,0,5167,1,1,1,1,8.0,3970,79.0,1,1,1197,59.0,3800,2,0,5,2,1722,2603.0,31.5,0,0,98.0,29,2,2,0,2.0,,1.0,,0,1,1,2,2,2,3,3,1,4,0.0,0,0,2,100.0,50.0,0,0,8800,5167,3800,5000,no
84646348,10000, 36 months, 11.49%,329.72,B,B5,Registered Nurse,6 years,MORTGAGE,80000.0,Source Verified,n,debt_consolidation,Debt consolidation,748xx,OK,21.51,1,Aug-1986,0,5.0,,17,0,25624,49.5%,33,w,,0,147187,2,1,0,1,13.0,14508,73.0,3,4,6846,56.0,51800,0,4,1,5,9812,4833.0,73.1,0,0,159.0,359,2,2,1,56.0,,7.0,,0,3,12,3,4,10,15,22,12,17,0.0,0,0,3,97.0,66.7,0,0,213879,40132,18000,20000,no
85680832,20425, 36 months, 17.99%,738.32,D,D2,Detective,10+ years,MORTGAGE,106000.0,Not Verified,n,debt_consolidation,Debt consolidation,430xx,OH,26.51,0,Dec-1996,0,78.0,22.0,14,1,35615,65.2%,31,w,,0,116947,1,4,4,4,5.0,81332,94.0,0,1,12066,83.0,54600,0,3,3,5,8353,7692.0,77.3,0,0,140.0,235,19,5,2,31.0,,7.0,,0,5,9,5,8,12,10,16,9,14,0.0,0,0,4,96.8,80.0,0,1,140777,116947,33900,86177,yes
84780277,7000, 36 months, 23.99%,274.6,E,E2,Press operator ,< 1 year,RENT,22880.0,Verified,n,other,Other,142xx,NY,2.62,1,Dec-2010,1,18.0,,7,0,468,10%,8,f,,0,8193,3,4,3,4,5.0,7725,100.0,2,2,0,66.0,4700,1,0,2,6,1170,1000.0,0.0,0,0,67.0,27,2,2,0,3.0,,1.0,18.0,0,0,1,1,1,5,3,3,1,7,0.0,0,0,5,87.5,0.0,0,0,12425,8193,1000,7725,yes
85621130,25000, 60 months, 15.59%,602.52,C,C5,Business Development Manager,< 1 year,OWN,135000.0,Source Verified,n,debt_consolidation,Debt consolidation,775xx,TX,15.2,0,Mar-2005,1,,,11,0,11077,62%,14,w,80.0,0,73607,0,3,2,2,9.0,62530,83.0,1,2,3839,62.0,17803,0,1,2,4,6691,2983.0,74.0,0,0,31.0,136,9,9,0,36.0,,5.0,,0,3,8,4,5,3,8,11,5,11,,0,0,3,93.0,66.7,0,0,93284,73607,8950,75481,no
85742779,15000, 36 months, 16.99%,534.72,D,D1,AP CLERK,5 years,RENT,40000.0,Source Verified,n,debt_consolidation,Debt consolidation,775xx,TX,22.5,0,Aug-1982,0,,,12,0,17369,71.8%,20,f,,0,22500,1,1,0,1,21.0,5131,51.0,2,3,5596,66.0,24200,0,1,1,4,2045,1478.0,90.5,0,0,136.0,407,5,5,0,5.0,,8.0,,0,6,9,6,8,3,11,17,9,12,0.0,0,0,2,100.0,83.3,0,0,34200,22500,15600,10000,no
85712699,15825, 60 months, 19.99%,419.18,D,D4,Shift supervisor ,10+ years,RENT,36000.0,Source Verified,n,debt_consolidation,Debt consolidation,284xx,NC,26.93,0,Feb-2000,1,,,24,0,30211,46%,37,w,,0,30211,2,0,0,0,66.0,0,,4,10,5343,46.0,65700,0,0,1,10,1259,18387.0,53.6,0,0,66.0,197,1,1,0,1.0,,2.0,,0,6,11,14,22,1,24,36,11,24,0.0,0,0,4,100.0,28.6,0,0,65700,30211,39600,0,no
85208768,3000, 36 months,  9.49%,96.09,B,B2,Brazer,10+ years,RENT,45000.0,Verified,n,medical,Medical expenses,731xx,OK,26.03,0,Sep-1998,0,73.0,72.0,15,1,10122,33.7%,31,f,73.0,0,30907,1,3,0,2,19.0,20785,63.0,2,2,3070,49.0,30000,2,4,2,4,2208,10886.0,38.8,0,0,115.0,214,4,4,1,4.0,73.0,7.0,73.0,1,3,4,3,7,11,12,19,4,15,0.0,0,0,2,96.8,0.0,0,0,62794,30907,17800,32794,no
84769724,7000, 36 months, 10.49%,227.49,B,B3,emt,7 years,RENT,75000.0,Not Verified,n,debt_consolidation,Debt consolidation,112xx,NY,14.94,0,Nov-2005,2,31.0,6.0,7,1,12156,64%,16,w,,0,12156,0,0,0,0,10.0,0,0.0,3,4,5096,64.0,18900,0,0,3,5,1736,3663.0,66.0,0,0,124.0,128,8,8,1,8.0,31.0,0.0,31.0,0,4,6,6,7,2,6,12,6,7,,0,0,3,88.0,0.0,0,0,19279,12156,14650,0,no
84739675,7000, 36 months, 11.49%,230.8,B,B5,CUSTOMER SERVICE,1 year,RENT,30000.0,Source Verified,n,credit_card,Credit card refinancing,211xx,MD,16.16,0,Dec-2010,0,,,11,0,4354,48.9%,12,w,,0,34955,1,5,3,5,4.0,30601,99.0,1,5,2035,88.0,8900,2,0,3,10,3178,1462.0,71.3,0,0,28.0,67,10,4,0,22.0,,4.0,,0,3,5,3,4,6,5,6,5,11,0.0,0,0,4,100.0,33.3,0,0,39714,34955,5100,30814,yes
